id,name,score1,score2
8563,Student_8563,72,89
8564,Student_8564,61,95
8565,Student_8565,69,92
8566,Student_8566,99,86
8567,Student_8567,98,75
8568,Student_8568,80,61
8569,Student_8569,69,77
8570,Student_8570,67,65
8571,Student_8571,75,75
8572,Student_8572,98,62
8573,Student_8573,66,68
8574,Student_8574,80,71
8575,Student_8575,73,76
8576,Student_8576,83,89
8577,Student_8577,71,84
8578,Student_8578,96,89
8579,Student_8579,78,71
8580,Student_8580,61,59
8581,Student_8581,84,64
8582,Student_8582,95,62
8583,Student_8583,71,54
8584,Student_8584,94,79
8585,Student_8585,88,90
8586,Student_8586,53,73
8587,Student_8587,88,75
8588,Student_8588,86,88
8589,Student_8589,99,62
8590,Student_8590,57,72
8591,Student_8591,75,67
8592,Student_8592,61,68
8593,Student_8593,77,98
8594,Student_8594,65,85
8595,Student_8595,89,95
8596,Student_8596,62,88
8597,Student_8597,70,63
8598,Student_8598,100,59
8599,Student_8599,78,56
8600,Student_8600,88,94
8601,Student_8601,69,81
8602,Student_8602,87,86
8603,Student_8603,79,100
8604,Student_8604,100,67
8605,Student_8605,96,71
8606,Student_8606,96,96
8607,Student_8607,83,65
8608,Student_8608,87,93
8609,Student_8609,86,71
8610,Student_8610,60,54
8611,Student_8611,59,97
8612,Student_8612,70,73
8613,Student_8613,93,97
8614,Student_8614,89,73
8615,Student_8615,58,85
8616,Student_8616,68,75
8617,Student_8617,79,96
8618,Student_8618,100,85
8619,Student_8619,75,73
8620,Student_8620,64,73
8621,Student_8621,98,69
8622,Student_8622,91,86
8623,Student_8623,84,82
8624,Student_8624,83,95
8625,Student_8625,78,84
8626,Student_8626,86,78
8627,Student_8627,100,71
8628,Student_8628,68,53
8629,Student_8629,75,93
8630,Student_8630,73,76
8631,Student_8631,63,51
8632,Student_8632,78,52
8633,Student_8633,77,88
8634,Student_8634,88,99
8635,Student_8635,70,99
8636,Student_8636,99,67
8637,Student_8637,99,96
8638,Student_8638,93,51
8639,Student_8639,68,78
8640,Student_8640,57,76
8641,Student_8641,90,54
8642,Student_8642,58,64
8643,Student_8643,72,59
8644,Student_8644,97,99
8645,Student_8645,58,50
8646,Student_8646,77,60
8647,Student_8647,66,79
8648,Student_8648,51,86
8649,Student_8649,64,54
8650,Student_8650,50,99
8651,Student_8651,64,72
8652,Student_8652,61,64
8653,Student_8653,77,69
8654,Student_8654,73,83
8655,Student_8655,79,97
8656,Student_8656,55,69
8657,Student_8657,76,63
8658,Student_8658,74,76
8659,Student_8659,90,63
8660,Student_8660,62,75
8661,Student_8661,96,79
8662,Student_8662,74,68
8663,Student_8663,76,96
8664,Student_8664,67,91
8665,Student_8665,67,92
8666,Student_8666,94,58
8667,Student_8667,75,63
8668,Student_8668,87,78
8669,Student_8669,83,54
8670,Student_8670,54,74
8671,Student_8671,88,64
8672,Student_8672,79,100
8673,Student_8673,65,57
8674,Student_8674,86,84
8675,Student_8675,75,65
8676,Student_8676,51,64
8677,Student_8677,57,51
8678,Student_8678,55,98
8679,Student_8679,72,68
8680,Student_8680,60,100
8681,Student_8681,69,55
8682,Student_8682,97,52
8683,Student_8683,85,95
8684,Student_8684,68,52
8685,Student_8685,84,100
8686,Student_8686,68,96
8687,Student_8687,73,90
8688,Student_8688,76,57
8689,Student_8689,57,61
8690,Student_8690,100,68
8691,Student_8691,51,84
8692,Student_8692,57,68
8693,Student_8693,91,63
8694,Student_8694,51,76
8695,Student_8695,71,60
8696,Student_8696,83,80
8697,Student_8697,71,90
8698,Student_8698,57,88
8699,Student_8699,93,77
8700,Student_8700,51,84
8701,Student_8701,82,65
8702,Student_8702,74,96
8703,Student_8703,73,77
8704,Student_8704,80,74
8705,Student_8705,81,67
8706,Student_8706,60,89
8707,Student_8707,64,78
8708,Student_8708,65,54
8709,Student_8709,55,78
8710,Student_8710,77,94
8711,Student_8711,83,98
8712,Student_8712,74,78
8713,Student_8713,98,93
8714,Student_8714,89,89
8715,Student_8715,61,50
8716,Student_8716,59,66
8717,Student_8717,56,95
8718,Student_8718,93,83
8719,Student_8719,93,83
8720,Student_8720,77,89
8721,Student_8721,66,60
8722,Student_8722,87,95
8723,Student_8723,52,57
8724,Student_8724,53,74
8725,Student_8725,55,87
8726,Student_8726,89,86
8727,Student_8727,77,63
8728,Student_8728,71,75
8729,Student_8729,95,73
8730,Student_8730,91,62
8731,Student_8731,64,60
8732,Student_8732,65,87
8733,Student_8733,92,68
8734,Student_8734,57,70
8735,Student_8735,98,57
8736,Student_8736,57,75
8737,Student_8737,53,61
8738,Student_8738,50,94
8739,Student_8739,67,95
8740,Student_8740,83,80
8741,Student_8741,75,57
8742,Student_8742,68,70
8743,Student_8743,90,69
8744,Student_8744,97,51
8745,Student_8745,80,67
8746,Student_8746,72,80
8747,Student_8747,71,85
8748,Student_8748,66,71
8749,Student_8749,94,73
8750,Student_8750,81,70
8751,Student_8751,72,60
8752,Student_8752,59,61
8753,Student_8753,77,62
8754,Student_8754,85,90
8755,Student_8755,72,100
8756,Student_8756,74,93
8757,Student_8757,83,60
8758,Student_8758,78,58
8759,Student_8759,59,88
8760,Student_8760,92,100
8761,Student_8761,82,80
8762,Student_8762,98,70
8763,Student_8763,67,52
8764,Student_8764,55,85
8765,Student_8765,86,86
8766,Student_8766,55,56
8767,Student_8767,54,95
8768,Student_8768,70,50
8769,Student_8769,82,52
8770,Student_8770,72,93
8771,Student_8771,53,80
8772,Student_8772,65,72
8773,Student_8773,89,85
8774,Student_8774,86,95
8775,Student_8775,77,66
8776,Student_8776,79,54
8777,Student_8777,71,77
8778,Student_8778,76,96
8779,Student_8779,93,91
8780,Student_8780,65,97
8781,Student_8781,91,87
8782,Student_8782,59,93
8783,Student_8783,54,57
8784,Student_8784,71,54
8785,Student_8785,67,88
8786,Student_8786,63,93
8787,Student_8787,68,96
8788,Student_8788,53,50
8789,Student_8789,100,62
8790,Student_8790,97,64
8791,Student_8791,77,90
8792,Student_8792,63,68
8793,Student_8793,54,77
8794,Student_8794,89,97
8795,Student_8795,53,82
8796,Student_8796,66,76
8797,Student_8797,80,97
8798,Student_8798,89,81
8799,Student_8799,81,63
8800,Student_8800,74,84
8801,Student_8801,99,82
8802,Student_8802,94,98
8803,Student_8803,51,63
8804,Student_8804,66,64
8805,Student_8805,82,54
8806,Student_8806,93,67
8807,Student_8807,90,56
8808,Student_8808,96,92
8809,Student_8809,60,54
8810,Student_8810,61,99
8811,Student_8811,52,74
8812,Student_8812,66,89
8813,Student_8813,92,61
8814,Student_8814,56,90
8815,Student_8815,86,93
8816,Student_8816,97,87
8817,Student_8817,65,100
8818,Student_8818,91,61
8819,Student_8819,54,79
8820,Student_8820,89,70
8821,Student_8821,60,55
8822,Student_8822,81,59
8823,Student_8823,99,86
8824,Student_8824,78,98
8825,Student_8825,52,84
8826,Student_8826,97,84
8827,Student_8827,71,65
8828,Student_8828,71,73
8829,Student_8829,67,50
8830,Student_8830,99,91
8831,Student_8831,99,53
8832,Student_8832,52,62
8833,Student_8833,56,90
8834,Student_8834,54,85
8835,Student_8835,95,57
8836,Student_8836,91,62
8837,Student_8837,66,92
8838,Student_8838,99,89
8839,Student_8839,86,63
8840,Student_8840,80,97
8841,Student_8841,100,84
8842,Student_8842,75,94
8843,Student_8843,76,83
8844,Student_8844,71,84
8845,Student_8845,92,94
8846,Student_8846,75,64
8847,Student_8847,68,84
8848,Student_8848,92,86
8849,Student_8849,67,90
8850,Student_8850,66,61
8851,Student_8851,60,71
8852,Student_8852,73,51
8853,Student_8853,55,61
8854,Student_8854,97,95
8855,Student_8855,78,88
8856,Student_8856,69,96
8857,Student_8857,52,100
8858,Student_8858,98,75
8859,Student_8859,53,68
8860,Student_8860,92,84
8861,Student_8861,68,56
8862,Student_8862,75,95
8863,Student_8863,76,50
8864,Student_8864,88,98
8865,Student_8865,52,90
8866,Student_8866,76,54
8867,Student_8867,62,80
8868,Student_8868,89,87
8869,Student_8869,83,85
8870,Student_8870,66,61
8871,Student_8871,59,77
8872,Student_8872,94,62
8873,Student_8873,79,68
8874,Student_8874,83,70
8875,Student_8875,79,97
8876,Student_8876,93,54
8877,Student_8877,51,83
8878,Student_8878,76,62
8879,Student_8879,64,58
8880,Student_8880,65,91
8881,Student_8881,99,98
8882,Student_8882,92,83
8883,Student_8883,55,76
8884,Student_8884,96,75
8885,Student_8885,87,84
8886,Student_8886,67,63
8887,Student_8887,92,79
8888,Student_8888,60,74
8889,Student_8889,50,60
8890,Student_8890,62,81
8891,Student_8891,51,61
8892,Student_8892,52,81
8893,Student_8893,91,75
8894,Student_8894,72,50
8895,Student_8895,85,82
8896,Student_8896,63,78
8897,Student_8897,79,98
8898,Student_8898,89,96
8899,Student_8899,84,77
8900,Student_8900,60,85
8901,Student_8901,69,87
8902,Student_8902,77,93
8903,Student_8903,82,82
8904,Student_8904,73,53
8905,Student_8905,59,63
8906,Student_8906,55,74
8907,Student_8907,71,58
8908,Student_8908,88,86
8909,Student_8909,87,67
8910,Student_8910,76,84
8911,Student_8911,87,59
8912,Student_8912,73,72
8913,Student_8913,75,56
8914,Student_8914,100,98
8915,Student_8915,56,80
8916,Student_8916,97,64
8917,Student_8917,98,91
8918,Student_8918,79,59
8919,Student_8919,97,93
8920,Student_8920,53,92
8921,Student_8921,83,94
8922,Student_8922,56,68
8923,Student_8923,58,53
8924,Student_8924,87,81
8925,Student_8925,98,84
8926,Student_8926,56,80
8927,Student_8927,96,77
8928,Student_8928,56,58
8929,Student_8929,76,97
8930,Student_8930,68,80
8931,Student_8931,90,92
8932,Student_8932,96,53
8933,Student_8933,97,68
8934,Student_8934,69,76
8935,Student_8935,64,66
8936,Student_8936,65,69
8937,Student_8937,96,97
8938,Student_8938,88,61
8939,Student_8939,54,85
8940,Student_8940,99,58
8941,Student_8941,89,68
8942,Student_8942,81,91
8943,Student_8943,80,94
8944,Student_8944,60,60
8945,Student_8945,58,86
8946,Student_8946,94,84
8947,Student_8947,68,85
8948,Student_8948,88,88
8949,Student_8949,56,97
8950,Student_8950,99,55
8951,Student_8951,92,100
8952,Student_8952,92,100
8953,Student_8953,56,83
8954,Student_8954,69,90
8955,Student_8955,90,87
8956,Student_8956,61,85
8957,Student_8957,62,96
8958,Student_8958,78,72
8959,Student_8959,69,84
8960,Student_8960,64,71
8961,Student_8961,87,78
8962,Student_8962,60,85
8963,Student_8963,89,79
8964,Student_8964,65,63
8965,Student_8965,84,92
8966,Student_8966,58,88
8967,Student_8967,52,94
8968,Student_8968,68,61
8969,Student_8969,76,80
8970,Student_8970,67,99
8971,Student_8971,50,79
8972,Student_8972,62,64
8973,Student_8973,81,99
8974,Student_8974,73,56
8975,Student_8975,63,52
8976,Student_8976,90,71
8977,Student_8977,91,82
8978,Student_8978,99,64
8979,Student_8979,79,57
8980,Student_8980,60,50
8981,Student_8981,51,54
8982,Student_8982,91,96
8983,Student_8983,72,79
8984,Student_8984,77,67
8985,Student_8985,56,89
8986,Student_8986,56,67
8987,Student_8987,71,64
8988,Student_8988,51,88
8989,Student_8989,60,68
8990,Student_8990,87,71
8991,Student_8991,89,72
8992,Student_8992,52,97
8993,Student_8993,92,74
8994,Student_8994,81,75
8995,Student_8995,94,55
8996,Student_8996,99,67
8997,Student_8997,51,71
8998,Student_8998,56,96
8999,Student_8999,73,69
9000,Student_9000,76,63
9001,Student_9001,72,57
9002,Student_9002,90,90
9003,Student_9003,61,100
9004,Student_9004,97,100
9005,Student_9005,79,54
9006,Student_9006,91,54
9007,Student_9007,95,72
9008,Student_9008,96,75
9009,Student_9009,54,57
9010,Student_9010,97,100
9011,Student_9011,99,54
9012,Student_9012,80,78
9013,Student_9013,74,53
9014,Student_9014,65,59
9015,Student_9015,81,55
9016,Student_9016,56,70
9017,Student_9017,66,90
9018,Student_9018,85,56
9019,Student_9019,79,79
9020,Student_9020,54,53
9021,Student_9021,56,66
9022,Student_9022,91,79
9023,Student_9023,76,63
9024,Student_9024,76,88
9025,Student_9025,51,81
9026,Student_9026,86,61
9027,Student_9027,71,68
9028,Student_9028,78,84
9029,Student_9029,99,59
9030,Student_9030,99,97
9031,Student_9031,84,99
9032,Student_9032,57,88
9033,Student_9033,81,99
9034,Student_9034,92,73
9035,Student_9035,90,57
9036,Student_9036,76,54
9037,Student_9037,66,98
9038,Student_9038,82,65
9039,Student_9039,63,57
9040,Student_9040,53,71
9041,Student_9041,80,72
9042,Student_9042,99,96
9043,Student_9043,75,74
9044,Student_9044,53,62
9045,Student_9045,70,76
9046,Student_9046,78,60
9047,Student_9047,72,79
9048,Student_9048,85,61
9049,Student_9049,51,93
9050,Student_9050,97,90
9051,Student_9051,83,70
9052,Student_9052,85,92
9053,Student_9053,91,60
9054,Student_9054,88,54
9055,Student_9055,72,83
9056,Student_9056,63,89
9057,Student_9057,100,84
9058,Student_9058,73,90
9059,Student_9059,71,52
9060,Student_9060,56,52
9061,Student_9061,85,72
9062,Student_9062,84,80
9063,Student_9063,69,84
9064,Student_9064,96,79
9065,Student_9065,92,76
9066,Student_9066,53,70
9067,Student_9067,76,65
9068,Student_9068,67,87
9069,Student_9069,98,66
9070,Student_9070,69,75
9071,Student_9071,52,68
9072,Student_9072,98,53
9073,Student_9073,92,66
9074,Student_9074,73,94
9075,Student_9075,52,62
9076,Student_9076,94,95
9077,Student_9077,100,98
9078,Student_9078,84,76
9079,Student_9079,96,84
9080,Student_9080,78,75
9081,Student_9081,74,84
9082,Student_9082,75,69
9083,Student_9083,93,69
9084,Student_9084,94,75
9085,Student_9085,75,56
9086,Student_9086,80,60
9087,Student_9087,75,60
9088,Student_9088,50,59
9089,Student_9089,69,89
9090,Student_9090,64,95
9091,Student_9091,55,56
9092,Student_9092,51,99
9093,Student_9093,59,83
9094,Student_9094,65,59
9095,Student_9095,66,62
9096,Student_9096,93,53
9097,Student_9097,61,76
9098,Student_9098,56,91
9099,Student_9099,87,94
9100,Student_9100,91,59
9101,Student_9101,84,57
9102,Student_9102,92,64
9103,Student_9103,74,64
9104,Student_9104,91,83
9105,Student_9105,90,76
9106,Student_9106,61,75
9107,Student_9107,65,95
9108,Student_9108,63,55
9109,Student_9109,86,87
9110,Student_9110,77,54
9111,Student_9111,86,79
9112,Student_9112,59,53
9113,Student_9113,75,79
9114,Student_9114,78,58
9115,Student_9115,62,84
9116,Student_9116,66,84
9117,Student_9117,71,57
9118,Student_9118,54,91
9119,Student_9119,76,52
9120,Student_9120,78,65
9121,Student_9121,100,84
9122,Student_9122,84,64
9123,Student_9123,52,95
9124,Student_9124,89,74
9125,Student_9125,77,66
9126,Student_9126,78,82
9127,Student_9127,91,77
9128,Student_9128,91,61
9129,Student_9129,68,63
9130,Student_9130,73,75
9131,Student_9131,64,84
9132,Student_9132,81,85
9133,Student_9133,84,53
9134,Student_9134,80,60
9135,Student_9135,69,77
9136,Student_9136,60,75
9137,Student_9137,77,51
9138,Student_9138,84,99
9139,Student_9139,57,59
9140,Student_9140,70,59
9141,Student_9141,98,97
9142,Student_9142,77,59
9143,Student_9143,56,61
9144,Student_9144,71,62
9145,Student_9145,74,86
9146,Student_9146,74,68
9147,Student_9147,91,67
9148,Student_9148,88,86
9149,Student_9149,99,99
9150,Student_9150,58,52
9151,Student_9151,80,92
9152,Student_9152,75,63
9153,Student_9153,77,87
9154,Student_9154,97,99
9155,Student_9155,82,87
9156,Student_9156,54,53
9157,Student_9157,76,88
9158,Student_9158,62,62
9159,Student_9159,95,92
9160,Student_9160,83,93
9161,Student_9161,63,54
9162,Student_9162,98,78
9163,Student_9163,85,53
9164,Student_9164,61,64
9165,Student_9165,83,69
9166,Student_9166,90,57
9167,Student_9167,66,97
9168,Student_9168,62,69
9169,Student_9169,97,89
9170,Student_9170,72,59
9171,Student_9171,54,57
9172,Student_9172,72,72
9173,Student_9173,60,67
9174,Student_9174,74,82
9175,Student_9175,54,54
9176,Student_9176,97,85
9177,Student_9177,100,79
9178,Student_9178,74,94
9179,Student_9179,67,52
9180,Student_9180,94,61
9181,Student_9181,86,52
9182,Student_9182,68,59
9183,Student_9183,60,61
9184,Student_9184,54,72
9185,Student_9185,90,68
9186,Student_9186,90,56
9187,Student_9187,84,55
9188,Student_9188,67,100
9189,Student_9189,99,79
9190,Student_9190,54,94
9191,Student_9191,59,76
9192,Student_9192,77,59
9193,Student_9193,97,91
9194,Student_9194,96,58
9195,Student_9195,97,92
9196,Student_9196,92,93
9197,Student_9197,86,56
9198,Student_9198,84,74
9199,Student_9199,55,57
9200,Student_9200,89,61
9201,Student_9201,71,79
9202,Student_9202,85,85
9203,Student_9203,56,92
9204,Student_9204,90,77
9205,Student_9205,60,65
9206,Student_9206,71,52
9207,Student_9207,69,50
9208,Student_9208,65,70
9209,Student_9209,60,98
9210,Student_9210,100,81
9211,Student_9211,56,65
9212,Student_9212,90,53
9213,Student_9213,91,86
9214,Student_9214,72,96
9215,Student_9215,95,74
9216,Student_9216,90,91
9217,Student_9217,76,91
9218,Student_9218,59,59
9219,Student_9219,66,82
9220,Student_9220,83,83
9221,Student_9221,94,76
9222,Student_9222,95,75
9223,Student_9223,71,72
9224,Student_9224,76,55
9225,Student_9225,99,53
9226,Student_9226,71,85
9227,Student_9227,72,92
9228,Student_9228,69,97
9229,Student_9229,50,100
9230,Student_9230,67,86
9231,Student_9231,60,56
9232,Student_9232,84,75
9233,Student_9233,100,77
9234,Student_9234,60,70
9235,Student_9235,57,85
9236,Student_9236,99,81
9237,Student_9237,82,97
9238,Student_9238,100,72
9239,Student_9239,55,71
9240,Student_9240,57,88
9241,Student_9241,77,54
9242,Student_9242,70,65
9243,Student_9243,82,65
9244,Student_9244,73,50
9245,Student_9245,58,51
9246,Student_9246,81,87
9247,Student_9247,83,79
9248,Student_9248,95,51
9249,Student_9249,98,65
9250,Student_9250,99,84
9251,Student_9251,76,100
9252,Student_9252,80,71
9253,Student_9253,100,67
9254,Student_9254,73,68
9255,Student_9255,57,55
9256,Student_9256,86,80
9257,Student_9257,93,63
9258,Student_9258,61,52
9259,Student_9259,96,70
9260,Student_9260,100,63
9261,Student_9261,77,76
9262,Student_9262,68,91
9263,Student_9263,62,98
9264,Student_9264,51,62
9265,Student_9265,50,100
9266,Student_9266,65,59
9267,Student_9267,62,72
9268,Student_9268,97,61
9269,Student_9269,70,71
9270,Student_9270,59,68
9271,Student_9271,54,70
9272,Student_9272,86,83
9273,Student_9273,77,72
9274,Student_9274,96,63
9275,Student_9275,99,60
9276,Student_9276,65,70
9277,Student_9277,83,96
9278,Student_9278,76,53
9279,Student_9279,57,85
9280,Student_9280,51,73
9281,Student_9281,95,91
9282,Student_9282,57,98
9283,Student_9283,96,91
9284,Student_9284,70,50
9285,Student_9285,61,59
9286,Student_9286,85,84
9287,Student_9287,90,97
9288,Student_9288,65,90
9289,Student_9289,51,57
9290,Student_9290,73,99
9291,Student_9291,68,96
9292,Student_9292,68,98
9293,Student_9293,66,77
9294,Student_9294,66,93
9295,Student_9295,79,84
9296,Student_9296,94,71
9297,Student_9297,55,84
9298,Student_9298,79,55
9299,Student_9299,61,100
9300,Student_9300,91,56
9301,Student_9301,88,55
9302,Student_9302,66,81
9303,Student_9303,72,61
9304,Student_9304,73,86
9305,Student_9305,88,97
9306,Student_9306,64,65
9307,Student_9307,50,73
9308,Student_9308,96,54
9309,Student_9309,66,95
9310,Student_9310,55,97
9311,Student_9311,61,81
9312,Student_9312,82,51
9313,Student_9313,91,73
9314,Student_9314,83,96
9315,Student_9315,78,70
9316,Student_9316,92,55
9317,Student_9317,99,82
9318,Student_9318,82,98
9319,Student_9319,100,79
9320,Student_9320,96,99
9321,Student_9321,50,98
9322,Student_9322,51,81
9323,Student_9323,87,51
9324,Student_9324,97,77
9325,Student_9325,64,77
9326,Student_9326,77,58
9327,Student_9327,52,67
9328,Student_9328,65,63
9329,Student_9329,73,75
9330,Student_9330,71,52
9331,Student_9331,92,65
9332,Student_9332,78,99
9333,Student_9333,87,97
9334,Student_9334,100,84
9335,Student_9335,67,91
9336,Student_9336,97,56
9337,Student_9337,100,87
9338,Student_9338,53,91
9339,Student_9339,51,91
9340,Student_9340,87,64
9341,Student_9341,56,52
9342,Student_9342,71,77
9343,Student_9343,66,99
9344,Student_9344,71,63
9345,Student_9345,82,56
9346,Student_9346,86,81
9347,Student_9347,81,96
9348,Student_9348,97,61
9349,Student_9349,74,71
9350,Student_9350,67,58
9351,Student_9351,73,73
9352,Student_9352,63,74
9353,Student_9353,89,98
9354,Student_9354,93,64
9355,Student_9355,61,98
9356,Student_9356,56,53
9357,Student_9357,52,73
9358,Student_9358,87,61
9359,Student_9359,96,94
